BandName=c,m=-18,Type=predicted,WnObs=11796.8201,WnCalc=11796.7234479419,Weight=1.0000
BandName=c,m=-17,Type=predicted,WnObs=11808.6609,WnCalc=11809.3134228005,Weight=1.0000
BandName=c,m=-16,Type=predicted,WnObs=11819.9997,WnCalc=11821.7128826614,Weight=1.0000
BandName=c,m=-15,Type=predicted,WnObs=11833.8759,WnCalc=11833.9174144127,Weight=1.0000
BandName=c,m=-14,Type=predicted,WnObs=11845.3162,WnCalc=11845.9226049425,Weight=1.0000
BandName=c,m=-13,Type=assigned,WnObs=11857.7433,WnCalc=11857.7240411389,Weight=1.0000
BandName=c,m=-12,Type=assigned,WnObs=11869.2912,WnCalc=11869.3173098901,Weight=1.0000
BandName=c,m=-11,Type=assigned,WnObs=11880.7156,WnCalc=11880.6979980841,Weight=1.0000
BandName=c,m=-10,Type=assigned,WnObs=11891.8318,WnCalc=11891.8616926091,Weight=1.0000
BandName=c,m=-9,Type=assigned,WnObs=11902.7956,WnCalc=11902.8039803531,Weight=1.0000
BandName=c,m=-8,Type=assigned,WnObs=11913.5369,WnCalc=11913.5204482043,Weight=1.0000
BandName=c,m=-7,Type=predicted,WnObs=11923.9997,WnCalc=11924.0066830508,Weight=1.0000
BandName=c,m=-6,Type=assigned,WnObs=11934.2917,WnCalc=11934.2582717808,Weight=1.0000
BandName=c,m=-5,Type=assigned,WnObs=11944.282,WnCalc=11944.2708012822,Weight=1.0000
BandName=c,m=-4,Type=assigned,WnObs=11954.0242,WnCalc=11954.0398584433,Weight=1.0000
BandName=c,m=-3,Type=assigned,WnObs=11963.5447,WnCalc=11963.5610301521,Weight=1.0000
BandName=c,m=-2,Type=assigned,WnObs=11972.7986,WnCalc=11972.8299032967,Weight=1.0000
BandName=c,m=-1,Type=assigned,WnObs=11981.8718,WnCalc=11981.8420647653,Weight=1.0000
BandName=c,m=0,Type=predicted,WnObs=11990.6951,WnCalc=11990.593101446,Weight=1.0000
BandName=c,m=1,Type=predicted,WnObs=11999.3494,WnCalc=11999.0786002269,Weight=1.0000
BandName=c,m=2,Type=predicted,WnObs=12006.991,WnCalc=12007.2941479961,Weight=1.0000
BandName=c,m=3,Type=predicted,WnObs=12015.5212,WnCalc=12015.2353316417,Weight=1.0000
BandName=c,m=4,Type=predicted,WnObs=12022.9177,WnCalc=12022.8977380518,Weight=1.0000
BandName=c,m=5,Type=predicted,WnObs=12030.8017,WnCalc=12030.2769541145,Weight=1.0000
BandName=c,m=6,Type=predicted,WnObs=12037.8455,WnCalc=12037.368566718,Weight=1.0000
BandName=c,m=7,Type=predicted,WnObs=12043.9543,WnCalc=12044.1681627504,Weight=1.0000
BandName=c,m=8,Type=predicted,WnObs=12050.9285,WnCalc=12050.6713290997,Weight=1.0000
BandName=c,m=9,Type=predicted,WnObs=12054.9744,WnCalc=12056.8736526541,Weight=1.0000
BandName=c,m=10,Type=predicted,WnObs=12063.3698,WnCalc=12062.7707203017,Weight=1.0000
BandName=c,m=11,Type=predicted,WnObs=12067.5818,WnCalc=12068.3581189307,Weight=1.0000
BandName=c,m=12,Type=predicted,WnObs=12073.2439,WnCalc=12073.631435429,Weight=1.0000
BandName=c,m=13,Type=predicted,WnObs=12079.1339,WnCalc=12078.5862566849,Weight=1.0000
BandName=c,m=14,Type=predicted,WnObs=12082.5485,WnCalc=12083.2181695864,Weight=1.0000
BandName=c,m=15,Type=predicted,WnObs=12087.1004,WnCalc=12087.5227610216,Weight=1.0000
BandName=c,m=16,Type=predicted,WnObs=12092.0304,WnCalc=12091.4956178787,Weight=1.0000
BandName=c,m=17,Type=predicted,WnObs=12095.1863,WnCalc=12095.1323270459,Weight=1.0000
BandName=c,m=18,Type=predicted,WnObs=12097.3078,WnCalc=12098.428475411,Weight=1.0000
BandName=c,m=19,Type=predicted,WnObs=12101.6921,WnCalc=12101.3796498624,Weight=1.0000
BandName=a,m=-50,Type=predicted,WnObs=11427.3713,WnCalc=11430.4776011823,Weight=1.0000
BandName=a,m=-49,Type=predicted,WnObs=11435.6854,WnCalc=11435.3354845889,Weight=1.0000
BandName=a,m=-48,Type=predicted,WnObs=11438.5886,WnCalc=11440.8296166227,Weight=1.0000
BandName=a,m=-47,Type=predicted,WnObs=11445.0447,WnCalc=11446.9368319139,Weight=1.0000
BandName=a,m=-46,Type=predicted,WnObs=11453.1238,WnCalc=11453.6336014676,Weight=1.0000
BandName=a,m=-45,Type=predicted,WnObs=11460.8507,WnCalc=11460.8960326634,Weight=1.0000
BandName=a,m=-44,Type=predicted,WnObs=11469.6882,WnCalc=11468.6998692558,Weight=1.0000
BandName=a,m=-43,Type=predicted,WnObs=11476.2205,WnCalc=11477.0204913737,Weight=1.0000
BandName=a,m=-42,Type=predicted,WnObs=11486.4792,WnCalc=11485.8329155209,Weight=1.0000
BandName=a,m=-41,Type=predicted,WnObs=11495.5837,WnCalc=11495.1117945756,Weight=1.0000
BandName=a,m=-40,Type=predicted,WnObs=11504.8011,WnCalc=11504.831417791,Weight=1.0000
BandName=a,m=-39,Type=predicted,WnObs=11515.0011,WnCalc=11514.9657107947,Weight=1.0000
BandName=a,m=-38,Type=predicted,WnObs=11525.4851,WnCalc=11525.488235589,Weight=1.0000
BandName=a,m=-37,Type=predicted,WnObs=11537.1759,WnCalc=11536.372190551,Weight=1.0000
BandName=a,m=-36,Type=predicted,WnObs=11547.0551,WnCalc=11547.5904104324,Weight=1.0000
BandName=a,m=-35,Type=predicted,WnObs=11559.574,WnCalc=11559.1153663595,Weight=1.0000
BandName=a,m=-34,Type=predicted,WnObs=11571.1101,WnCalc=11570.9191658334,Weight=1.0000
BandName=a,m=-33,Type=predicted,WnObs=11582.9919,WnCalc=11582.9735527296,Weight=1.0000
BandName=a,m=-32,Type=predicted,WnObs=11594.8259,WnCalc=11595.2499072987,Weight=1.0000
BandName=a,m=-31,Type=predicted,WnObs=11607.7927,WnCalc=11607.7192461655,Weight=1.0000
BandName=a,m=-30,Type=assigned,WnObs=11620.3591,WnCalc=11620.3522223297,Weight=1.0000
BandName=a,m=-29,Type=assigned,WnObs=11633.1111,WnCalc=11633.1191251658,Weight=1.0000
BandName=a,m=-28,Type=assigned,WnObs=11645.9831,WnCalc=11645.9898804228,Weight=1.0000
BandName=a,m=-27,Type=assigned,WnObs=11658.9353,WnCalc=11658.9340502242,Weight=1.0000
BandName=a,m=-26,Type=assigned,WnObs=11671.9216,WnCalc=11671.9208330685,Weight=1.0000
BandName=a,m=-25,Type=assigned,WnObs=11684.9314,WnCalc=11684.9190638286,Weight=1.0000
BandName=a,m=-24,Type=assigned,WnObs=11697.9021,WnCalc=11697.8972137523,Weight=1.0000
BandName=a,m=-23,Type=assigned,WnObs=11710.8191,WnCalc=11710.8233904619,Weight=1.0000
BandName=a,m=-22,Type=assigned,WnObs=11723.6609,WnCalc=11723.6653379544,Weight=1.0000
BandName=a,m=-21,Type=assigned,WnObs=11736.3816,WnCalc=11736.3904366014,Weight=1.0000
BandName=a,m=-20,Type=assigned,WnObs=11748.9665,WnCalc=11748.9657031494,Weight=1.0000
BandName=a,m=-19,Type=assigned,WnObs=11761.3572,WnCalc=11761.3577907193,Weight=1.0000
BandName=a,m=-18,Type=assigned,WnObs=11773.5603,WnCalc=11773.5329888067,Weight=0.2000
BandName=a,m=-17,Type=assigned,WnObs=11785.4636,WnCalc=11785.4572232821,Weight=1.0000
BandName=a,m=-16,Type=assigned,WnObs=11797.0671,WnCalc=11797.0960563905,Weight=0.2000
BandName=a,m=-15,Type=predicted,WnObs=11808.4912,WnCalc=11808.4146867514,Weight=1.0000
BandName=a,m=-14,Type=predicted,WnObs=11818.9717,WnCalc=11819.3779493593,Weight=1.0000
BandName=a,m=-13,Type=predicted,WnObs=11829.7489,WnCalc=11829.9503155831,Weight=1.0000
BandName=a,m=-12,Type=predicted,WnObs=11840.1016999999,WnCalc=11840.0958931666,Weight=1.0000
BandName=a,m=-11,Type=predicted,WnObs=11850.863,WnCalc=11849.778426228,Weight=1.0000
BandName=a,m=-10,Type=predicted,WnObs=11859.7595,WnCalc=11858.9612952603,Weight=1.0000
BandName=a,m=-9,Type=predicted,WnObs=11868.1493,WnCalc=11867.6075171313,Weight=1.0000
BandName=a,m=-8,Type=predicted,WnObs=11875.4419,WnCalc=11875.6797450832,Weight=1.0000
BandName=a,m=-7,Type=predicted,WnObs=11880.7156,WnCalc=11883.1402687331,Weight=1.0000
BandName=a,m=-6,Type=predicted,WnObs=11890.2943,WnCalc=11889.9510140725,Weight=1.0000
BandName=a,m=-5,Type=predicted,WnObs=11896.7685,WnCalc=11896.0735434679,Weight=1.0000
BandName=a,m=-4,Type=predicted,WnObs=11900.6218,WnCalc=11901.4690556603,Weight=1.0000
BandName=a,m=-3,Type=predicted,WnObs=11906.1016999999,WnCalc=11906.0983857652,Weight=1.0000
BandName=a,m=-2,Type=predicted,WnObs=11910.0242,WnCalc=11909.9220052731,Weight=1.0000
BandName=a,m=-1,Type=predicted,WnObs=11912.863,WnCalc=11912.9000220489,Weight=1.0000
BandName=a,m=0,Type=predicted,WnObs=11914.9294,WnCalc=11914.9921803323,Weight=1.0000
BandName=a,m=1,Type=predicted,WnObs=11916.4739,WnCalc=11916.1578607376,Weight=1.0000
BandName=a,m=2,Type=predicted,WnObs=11916.4739,WnCalc=11916.3560802538,Weight=1.0000
BandName=a,m=3,Type=predicted,WnObs=11915.2917,WnCalc=11915.5454922445,Weight=1.0000
BandName=a,m=4,Type=predicted,WnObs=11913.5369,WnCalc=11913.6843864482,Weight=1.0000
