Molecule=DCC81Br,StateName=000_1(1)0(0)_1f,L=1,UseAsLower=1,Energy=480.6595096,EnergyError=2E-5,B=0.121419538,BError=2.48467E-7,D=2.00497E-8,DError=2.07169E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final.
Molecule=DCC81Br,StateName=000_1(1)1(1)_0e,L=0,UseAsLower=1,Energy=760.6794491,EnergyError=3.2388E-5,B=0.121697359,BError=9.40143E-8,D=1.95407E-8,DError=1.53573E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final.
Molecule=DCC81Br,StateName=000_1(1)1(1)_0f,L=0,UseAsLower=1,Energy=758.3939346,EnergyError=0.000103935,B=0.121707698,BError=2.19555E-7,D=2.08673E-8,DError=1.93485E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_1(1)1(1)_2e,L=2,UseAsLower=1,Energy=760.8857282,EnergyError=7.81522E-5,B=0.121703581,BError=1.09911E-7,D=2.15382E-8,DError=1.54496E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final.
Molecule=DCC81Br,StateName=000_1(1)1(1)_2f,L=2,UseAsLower=1,Energy=760.8853749069,EnergyError=0.000105534309879026,B=0.121704564155976,BError=5.73539544968342E-7,D=2.03559573970301E-8,DError=6.29741050280569E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_1(1)2(0)_1e,L=1,UseAsLower=0,Energy=1022.668391,EnergyError=0.000157816,B=0.12176143,BError=3.48999E-7,D=2.50642E-8,DError=5.74121E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_1(1)2(0)_1f,L=1,UseAsLower=0,Energy=1022.668391,EnergyError=0.0003232,B=0,BError=4.90856E-7,D=0,DError=6.71224E-11,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC81Br,StateName=000_1(1)2(2)_1e,L=1,UseAsLower=0,Energy=1039.118187,EnergyError=9E-5,B=0.122001752,BError=2.23757E-7,D=2.12205E-8,DError=1.87624E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_1(1)2(2)_1f,L=1,UseAsLower=0,Energy=1039.117994,EnergyError=9E-5,B=0.122027662,BError=2.16773E-7,D=2.22994E-8,DError=1.85336E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_1(1)2(2)_3e,L=3,UseAsLower=0,Energy=1041.703842,EnergyError=0.000200003,B=0.122020523,BError=6.43888E-7,D=1.92061E-8,DError=1.64594E-10,H=0,HError=0,HFixed=1,Band=?,Note=Final
